기준년도,시군명,읍면동명,등록동물수(마리),시군구등록수,대행업체등록수,기타등록수,RFID내장치형수,RFID외부장치형수,RFID인지형수,동물품종수,동물소유자수,소유자등록동물수값,등록대행업체수,데이터기준일자
2021,여주시,흥천면,111,34,77,0,18,93,0,21,66,1.68,,2025-07-16
2021,용인시,고기동,458,45,411,2,232,174,52,60,297,1.54,0,2023-06-30
2021,용인시,고림동,1589,101,1488,0,759,688,142,73,1203,1.32,0,2023-06-30
2021,용인시,고매동,410,63,346,1,202,145,63,44,277,1.48,0,2023-06-30
2021,용인시,공세동,1250,157,1093,0,596,494,160,66,904,1.38,1,2023-06-30
2021,용인시,구갈동,2189,340,1845,4,1019,840,330,67,1709,1.28,9,2023-06-30
2021,용인시,김량장동,1253,103,1149,1,638,516,99,64,994,1.26,2,2023-06-30
2021,용인시,남동,400,20,376,4,262,117,21,50,234,1.71,1,2023-06-30
2021,용인시,남사읍,1240,85,1154,1,648,478,114,112,833,1.5,1,2023-06-30
2021,용인시,농서동,184,8,176,0,96,74,14,33,145,1.27,0,2023-06-30
2021,용인시,동백동,1865,321,1543,1,879,615,371,71,1503,1.24,3,2023-06-30
2021,용인시,동천동,2351,267,2082,2,1179,842,330,88,1795,1.31,4,2023-06-30
2021,용인시,마북동,1996,244,1751,1,1122,637,237,73,1508,1.32,4,2023-06-30
2021,용인시,마평동,650,47,603,0,306,295,49,47,504,1.29,3,2023-06-30
2021,용인시,모현읍,1912,137,1768,7,1032,661,219,131,1283,1.48,1,2023-06-30
2021,용인시,백암면,726,41,685,0,525,160,41,57,389,1.87,2,2023-06-30
2021,용인시,보라동,1695,268,1426,1,728,701,266,70,1323,1.28,3,2023-06-30
2021,용인시,보정동,2175,218,1957,0,1171,712,292,84,1737,1.25,7,2023-06-30
2021,용인시,삼가동,789,56,733,0,393,324,72,52,603,1.31,2,2023-06-30
2021,용인시,상갈동,581,93,488,0,278,215,88,49,468,1.23,1,2023-06-30
2021,용인시,상하동,1595,302,1293,0,757,501,337,73,1233,1.29,0,2023-06-30
2021,용인시,상현동,4867,682,4183,2,2490,1599,778,89,3890,1.25,9,2023-06-30
2021,용인시,서천동,978,97,881,0,511,337,130,56,760,1.29,2,2023-06-30
2021,용인시,성복동,3656,381,3274,1,2151,1093,412,87,2703,1.35,7,2023-06-30
2021,용인시,신갈동,1964,319,1643,2,914,680,370,71,1565,1.25,4,2023-06-30
2021,용인시,신봉동,2569,294,2273,2,1468,787,314,80,1982,1.3,6,2023-06-30
2021,용인시,양지면,1863,138,1720,5,1098,581,184,82,1182,1.58,1,2023-06-30
2021,용인시,언남동,1110,124,984,2,577,406,127,63,903,1.23,3,2023-06-30
2021,용인시,역북동,1591,121,1469,1,816,632,143,75,1224,1.3,2,2023-06-30
2021,용인시,영덕동,2356,278,2076,2,983,1072,301,82,1840,1.28,4,2023-06-30
2021,용인시,운학동,130,23,107,0,63,41,26,35,85,1.53,0,2023-06-30
2021,용인시,원삼면,862,70,788,4,558,237,67,75,527,1.64,1,2023-06-30
2021,용인시,유방동,883,60,822,1,436,372,75,51,660,1.34,0,2023-06-30
2021,용인시,이동읍,1782,166,1616,0,1108,490,184,123,1046,1.61,1,2023-06-30
2021,용인시,죽전동,4262,444,3817,1,2340,1429,493,90,3469,1.23,8,2023-06-30
2021,용인시,중동,2940,482,2454,4,1638,840,462,82,2133,1.38,7,2023-06-30
2021,용인시,지곡동,322,51,271,0,145,131,46,46,226,1.42,0,2023-06-30
2021,용인시,청덕동,924,125,799,0,411,330,183,62,731,1.26,1,2023-06-30
2021,용인시,포곡읍,2372,111,2260,1,1196,1016,160,81,1695,1.4,3,2023-06-30
2021,용인시,풍덕천동,4442,553,3887,2,2332,1360,750,83,3584,1.24,5,2023-06-30
2021,용인시,하갈동,327,46,281,0,154,118,55,48,222,1.47,0,2023-06-30
2021,용인시,해곡동,17,0,17,0,11,4,2,11,13,1.31,0,2023-06-30
2021,용인시,호동,55,8,47,0,29,17,9,15,36,1.53,0,2023-06-30
2021,의정부시,가능동,747,6,741,0,394,349,4,50,621,1.2,2,2023-09-05
2021,의정부시,고산동,136,2,134,0,75,60,1,27,111,1.23,0,2023-09-05
2021,의정부시,금오동,320,2,318,0,140,174,6,38,269,1.19,1,2023-09-05
2021,의정부시,낙양동,389,4,385,0,185,202,2,44,331,1.18,1,2023-09-05
2021,의정부시,녹양동,246,0,246,0,115,127,4,34,209,1.18,2,2023-09-05
2021,의정부시,민락동,669,7,662,0,290,373,6,46,589,1.14,7,2023-09-05
2021,의정부시,산곡동,99,0,99,0,51,46,2,22,91,1.09,0,2023-09-05
2021,의정부시,신곡동,931,7,924,0,426,497,8,52,812,1.15,4,2023-09-05
2021,의정부시,용현동,286,6,280,0,135,143,8,35,255,1.12,1,2023-09-05
2021,의정부시,의정부동,1994,8,1986,0,453,1533,8,74,1704,1.17,12,2023-09-05
2021,의정부시,자일동,10,0,10,0,8,2,0,4,5,2,0,2023-09-05
2021,의정부시,장암동,213,2,211,0,98,112,3,32,180,1.18,1,2023-09-05
2021,의정부시,호원동,722,8,714,0,340,373,9,52,629,1.15,4,2023-09-05
2021,이천시,갈산동,125,0,125,0,60,62,3,28,107,1.17,0,2025-11-07
2021,이천시,고담동,21,0,21,0,8,13,0,13,19,1.11,0,2025-11-07
2021,이천시,관고동,75,0,75,0,38,35,2,18,58,1.29,1,2025-11-07
2021,이천시,단월동,12,0,12,0,7,5,0,9,10,1.2,0,2025-11-07
2021,이천시,대월면,162,1,161,0,69,93,0,35,131,1.24,0,2025-11-07
2021,이천시,대포동,11,0,11,0,4,7,0,7,8,1.38,0,2025-11-07
2021,이천시,마장면,203,0,203,0,87,116,0,33,164,1.24,1,2025-11-07
2021,이천시,모가면,62,0,62,0,25,35,2,21,39,1.59,0,2025-11-07
2021,이천시,백사면,200,5,195,0,86,110,4,30,160,1.25,0,2025-11-07
2021,이천시,부발읍,398,4,394,0,193,203,2,45,341,1.17,1,2025-11-07
2021,이천시,사음동,52,0,52,0,21,31,0,15,47,1.11,0,2025-11-07
2021,이천시,설성면,49,0,49,0,40,9,0,16,29,1.69,1,2025-11-07
2021,이천시,송정동,156,0,156,0,64,89,3,26,132,1.18,0,2025-11-07
2021,이천시,신둔면,249,2,247,0,138,111,0,37,182,1.37,0,2025-11-07
2021,이천시,안흥동,81,1,80,0,32,47,2,21,69,1.17,0,2025-11-07
2021,이천시,율면,46,0,46,0,28,18,0,14,23,2,0,2025-11-07
2021,이천시,율현동,9,0,9,0,6,3,0,5,5,1.8,0,2025-11-07
2021,이천시,장록동,14,0,14,0,3,11,0,8,6,2.33,0,2025-11-07
2021,이천시,장호원읍,144,2,142,0,86,58,0,25,114,1.26,1,2025-11-07
2021,이천시,중리동,108,0,108,0,42,65,1,26,92,1.17,1,2025-11-07
2021,이천시,증일동,26,0,26,0,5,19,2,10,18,1.44,0,2025-11-07
2021,이천시,증포동,194,1,193,0,75,116,3,28,179,1.08,1,2025-11-07
2021,이천시,진리동,7,0,7,0,6,1,0,5,5,1.4,2,2025-11-07
2021,이천시,창전동,217,2,215,0,104,109,4,35,188,1.15,5,2025-11-07
2021,이천시,호법면,94,0,94,0,44,50,0,28,64,1.47,0,2025-11-07
2021,파주시,검산동,54,0,54,0,17,37,0,16,50,1.08,,2025-05-20
2021,파주시,광탄면,356,3,353,0,272,83,1,36,106,3.36,1,2025-05-20
2021,파주시,교하동,30,4,26,0,15,15,0,13,17,1.76,,2025-05-20
2021,파주시,교하읍,1,0,1,0,0,1,0,1,1,1,2,2025-05-20
2021,파주시,군내면,6,0,6,0,2,4,0,5,5,1.2,,2025-05-20
2021,파주시,금릉동,71,0,71,0,20,51,0,18,42,1.69,,2025-05-20
2021,파주시,금촌동,537,4,533,0,226,305,6,44,460,1.17,7,2025-05-20
2021,파주시,다율동,163,2,161,0,75,88,0,29,140,1.16,1,2025-05-20
2021,파주시,당하동,45,0,45,0,23,22,0,16,38,1.18,,2025-05-20
2021,파주시,동패동,763,6,757,0,379,375,9,57,652,1.17,6,2025-05-20
2021,파주시,맥금동,6,0,6,0,3,3,0,5,5,1.2,,2025-05-20
2021,파주시,목동동,863,3,860,0,396,460,7,53,772,1.12,6,2025-05-20
2021,파주시,문발동,147,1,146,0,75,71,1,27,119,1.24,,2025-05-20
2021,파주시,문산읍,645,7,638,0,252,389,4,54,539,1.2,3,2025-05-20
2021,파주시,법원읍,241,2,239,0,98,143,0,36,172,1.4,2,2025-05-20
2021,파주시,산남동,27,2,25,0,13,14,0,17,19,1.42,,2025-05-20
2021,파주시,상지석동,158,1,157,0,75,83,0,33,111,1.42,1,2025-05-20
2021,파주시,서패동,10,0,10,0,8,2,0,6,6,1.67,,2025-05-20
2021,파주시,송촌동,18,0,18,0,8,10,0,10,9,2,,2025-05-20
2021,파주시,신촌동,18,0,18,0,10,6,2,12,16,1.13,,2025-05-20
2021,파주시,아동동,206,0,206,0,81,121,4,29,171,1.2,3,2025-05-20
2021,파주시,야당동,876,2,874,0,476,390,10,59,672,1.3,7,2025-05-20
2021,파주시,야동동,73,0,73,0,37,35,1,25,62,1.18,,2025-05-20
2021,파주시,연다산동,29,0,29,0,6,23,0,11,14,2.07,,2025-05-20
2021,파주시,오도동,4,0,4,0,1,3,0,4,3,1.33,,2025-05-20
2021,파주시,와동동,808,2,806,0,505,295,8,44,497,1.63,1,2025-05-20
2021,파주시,월롱면,109,0,109,0,53,55,1,31,81,1.35,1,2025-05-20
2021,파주시,적성면,87,4,83,0,28,56,3,23,63,1.38,,2025-05-20
2021,파주시,조리읍,404,2,402,0,174,224,6,46,316,1.28,2,2025-05-20
2021,파주시,진동면,2,0,2,0,2,0,0,2,1,2,,2025-05-20
2021,파주시,탄현면,215,0,215,0,123,91,1,42,165,1.3,,2025-05-20
2021,파주시,파주읍,237,4,233,0,95,140,2,30,181,1.31,,2025-05-20
2021,파주시,파평면,71,1,70,0,32,38,1,14,44,1.61,,2025-05-20
2021,파주시,하지석동,17,0,17,0,11,6,0,7,11,1.55,,2025-05-20
2021,평택시,가재동,28,0,28,0,18,8,2,14,26,1.08,,2025-02-28
2021,평택시,고덕동,105,1,104,0,58,46,1,32,87,1.21,3,2025-02-28
2021,평택시,고덕면,373,6,367,0,177,189,7,46,308,1.21,,2025-02-28
2021,평택시,군문동,34,0,34,0,20,13,1,17,31,1.1,,2025-02-28
2021,평택시,도일동,9,0,9,0,5,4,0,6,9,1,,2025-02-28
2021,평택시,독곡동,89,0,89,0,46,43,0,24,80,1.11,,2025-02-28
2021,평택시,동삭동,499,3,496,0,235,257,7,46,426,1.17,2,2025-02-28
2021,평택시,모곡동,2,0,2,0,1,1,0,1,2,1,,2025-02-28
2021,평택시,비전동,712,9,703,0,347,358,7,57,617,1.15,6,2025-02-28
2021,평택시,서정동,450,5,445,0,220,219,11,45,379,1.19,1,2025-02-28
